CODIGO;DESCRIPCION;PVP;PVD
CIL-230X80-160WH;Cilindro de 160 mm de Di?etro, 80 mm de Alto. Perforaci? de 160 mm.;66071,43;56060,61
CIL-240X100-180-BK;Cilindro de 240mm de diametro, 100mm de alto, perforaci? 180mm. Color Negro.;71436,97;60613,44
CIL-240X100-180-WH;Cilindro de 240mm de diametro, 100mm de alto, perforaci? 180mm. Color Blanco.;71436,97;60613,44
CIL-240X150-195-BK;Cilindro de 240mm de diametro, 150mm de alto, perforaci? 195mm. Color negro.;62504,2;53033,61
CIL-240X200-195-BK;Cilindro de 240mm de diametro, 200mm de alto, perforaci? 195mm. Color;80361,34;68184,87
CIL-240X200-205-BK;Cilindro de 240mm de diametro, 200mm de alto, perforaci? 205mm. Color;80357,14;68181,82
CIL-240X200-205-WH;Cilindro de 240mm de diametro, 200mm de alto, perforaci? 205mm. Color Blanco.;121428,57;103030,3
CIL-250X45WH;Cilindro de 250x45 mm. Color blanco.;25000;21218,49
CIL-260X120-230-BK;Cilindro de 260mm de diametro, 120mm de alto, perforaci? 230mm. Color;80361,34;68184,87
CIL-260X200-117BK;Cilindro de 260 mm de Diametro, 200 mm de Alto. Perforacion de 117 mm.;112504,2;95462,18
CIL-260X200-117WH;Cilindro de 260 mm de Diametro, 200 mm de Alto. Perforacion de 117 mm.;83928,57;71212,12
CIL-260X200-185-WH;Cilindro de 224 mm de Diametro, 200 mm de Alto. Perforacion de 185 mm.;76789,92;65159,66
CIL-260X90-205BK;Cilindro de 260 mm de Di?etro, 90 mm de Alto. Perforaci? de 205mm. N;66075,63;56067,23
CIL-260X90-205WH;Cilindro de 260 mm de Di?etro, 90 mm de Alto. Perforaci? de 205mm. B;98214,29;83333,33
CIL-265X100-175WH;Cilindro de 265 mm de Di?etro, 100 mm de Alto. Perforaci? de 175 mm.;66075,63;56067,23
CIL-265X100X205-BK;Cilindro de 265 mm de Di?etro, 100 mm de Alto. Perforaci? de 205 mm. Color Neg;67857,14;57575,76
CIL-265X150-146WH;Cilindro de 265 mm de Di?etro, 150 mm de Alto. Perforaci? de 146 mm.;121428,57;103030,3
CIL-265X150-205BK;Cilindro de 265 mm de Di?etro, 150 mm de Alto. Perforaci? de 205 mm.;76647,06;65033,61
CIL-265X150-205WH;Cilindro de 265 mm de Di?etro, 150 mm de Alto. Perforaci? de 205 mm.;53571,43;45462,18
CIL-265X150-205WH-CP;Cilindro de 265 mm de Di?etro, 150 mm de Alto. Perforaci? de 205 mm.;64294,12;54546,22
CIL-265X180-205-WH;Cilindro 265mm de diametro, 180mm de alto, perforaci? 205mm. Color bl;80361,34;68184,87
CIL-265X200-140WH;Cilindro de 265 mm de Di?etro, 200 mm de Alto. Perforaci? de 140 mm.;107142,86;90915,97
CIL-265X200-205BK;Cilindro de 265 mm de Di?etro, 200 mm de Alto. Perforaci? de 205 mm.;71742,19;60872,15
CIL-265X200-205WH;Cilindro de 265 mm de Di?etro, 200 mm de Alto. Perforaci? de 205 mm.;83928,57;71212,12
CIL-265X200-230-BK;Cilindro de 265mm de diametro, 200mm de alto, perforaci? 230mm. Color;80361,34;68184,87
CIL-265X250-140WH;Cilindro de 265 mm de Di?etro, 250 mm de Alto. Perforaci? de 140 mm.;76789,92;65159,66
CIL-265X250-230BK;Cilindro de 265 mm de Diametro, 250 mm de Alto. Perforacion?de?230?mm.;80361,34;68184,87
CIL-265X370-205WH;Cilindro de 265 mm de Di?etro, 370 mm de Alto. Perforaci? de 205 mm. Color bla;119647,06;101521,01
CIL-265X400-205BK;Cilindro de 265 mm de Di?etro. 400 mm de Alto. Perforaci? de 205 mm. Color Neg;142865,55;121218,49
CIL-265X65-205BK;Cilindro de 265 mm de Di?etro, 65 mm de Alto. Perforaci? de 205 mm.;53571,43;45462,18
CIL-2X32-LL;Cilindro 2x32 con bala K526 vidrio opal, incluye balasto y bombillas.;158226,89;134252,1
CIL-300X200-185-WH;Cilindro de 300 mm de Di?etro, 200 mm de Alto. Perforaci? de 185 mm. Color bla;85714,29;72727,27
CIL-350X100-280WH;Chasis de sobreponer tipo cilindro. Para Bala de LED de 24W. OSRAM.;94873,95;80495,8
CIL-350X120-205WH;Cilindro de 350 mm de Diametro, 120 mm de Alto. Perforacion de 205 mm.;75000;63638,65
CIL-350X150-280BK;Cilindro de 350 mm de Di?etro, 150 mm de Alto. Perforaci? de 280 mm.;89294,12;75764,71
CIL-350X150-280WH;Cilindro de 350 mm de Di?etro, 150 mm de Alto. Perforaci? de 280 mm.;78571,43;66672,27
CIL-50X152-0BK;Cilindro de 50 mm de Di?etro, 152 mm de Alto. Sin Perforaci?. Color;35714,28;30310,92
CIL-50X250-0BK;Cilindro de 50 mm de Di?etro, 250 mm de Alto. Sin Perforaci?. Color;32142,86;27277,31
CIL-50X300-0BK;Cilindro de 50 mm de Di?etro, 300 mm de Alto. Sin Perforaci?. Color;35714,28;30310,92
CIL-50X500-0BK;Cilindro de 50 mm de Di?etro, 500 mm de Alto. Sin Perforaci?. Color;44647,06;37882,35
CIL-50X700-0BK;Cilindro de 50 mm de Di?etro, 700 mm de Alto. Sin Perforaci?. Color;53571,43;45462,18
CIL-6015;Cilindro para bala 6015.;66075,91;56064,09
CIL-6133;Chasis cilindro para ojo de buey 6133.;23218,49;19697,48
CIL-700-PAR30-CP-BK;Cilindro de descolgar para bombilla PAR30 de 70 cms. de altura. con ca;116075,63;98487,39
CIL-7015637;Cinta Led PRIME FLEX 9,6W/827 24V IP20 1170lm;161252,1;136823,53
CIL-75X100-R-BK;Cilindro de 75 mm de Di?etro, 100 mm de Alto. Recesado Color Negro.;53571,43;45462,18
CIL-75X1000-R-BK;Cilindro de 75 mm de Di?etro, 1000 mm de Alto. Recesado Color Negro.;133932,77;113638,65
CIL-75X2000-R-WH;Cilindro de 75 mm de Di?etro, 2000 mm de Alto. Recesado Color Blanco.;267865,55;227277,31
CIL-75X350-75WH;Chasis Cilindro de 75 mm de Diametro, 350 mm de Alto. Perforacion de 7;80361,34;68184,87
CIL-BALED-WH;Cilindro para panel de LED.Color Blanco.;89294,12;75764,71
CIL-BALED15W-6K-NW;Cilindro de LED 15W. 6.000?K. 120-240V.NW.;89142,86;75655,46
CIL-BALED18W-EC;Cilindro de LED 18W. 4.000?K. 120-240V.;88176,47;74865,55
CIL-BALED18W-S-4K-NW;Cilindro de LED 18W. 4.000?K. 120-240V.;99168,07;84252,1
CIL-BRA-E27;"Cilindro con soporte en ""L"". para socket E27.";80361,34;68184,87
CIL-CUPULA-PAR30-BK;Cilindro Cupula para bombilla PAR30. Color Negro.;116071,43;98484,85
CIL-E-081005;Cilindro escualizable.2x26W. con Vidrio.Advance.Philips 4.100K?.;125747,9;106747,9
CIL-E-082014;Cilindro escualizable.2x26W. con Vidrio.Advance.Philips 4.100K?.;118563,03;100647,06
CIL-E-EM-081005;Cilindro escualizable.2x26W. con Vidrio. Emergencia. PH/PH 4.100?K.;313033,61;265605,04
CIL-F-081035;Cilindro Fijo 2x26W. CFL. Advance/SYL.;141554,62;120117,65
CIL-F-081514;Cilindro Fluorescente Blanco. 2x26W. CFL. GE/GE 4.100?K.;131386,55;111495,8
CIL-F-082000;Cilindro Fijo 2x26W. CFL. OSRAM/sin bombilla.;117226,89;99512,61
CIL-F-082005;Cilindro Fluorescente Blanco. 2x26W. CFL. OS/PH 4.100?K.;114235,29;96949,58
CIL-F-082035;Cilindro Fijo 2x26W. CFL. OSRAM/SYL.;128739,5;109201,68
CIL-GI10-RC-BK;Cilindro recesado GU10 10x7 Color Negro.;67857,14;57575,76
CIL-GU10;Cilindro para GU10.;89294,12;75764,71
CIL-GU10-RC-BK;Cilindro de 7.5 de diametro y 30 altura con 2.20mts y plaf? a techo.;64764,71;54949,58
CIL-GU10-SOC;Cilindro para MR16 con socket GU10.;88697,48;75277,31
CIL-GU10-SOC-1;Cilindro para MR16 con socket GU10.;50000;42428,57
CIL-HEFESTO;Cilindro de 100 mm de diametro por 60 mm de alto.;12504,2;10613,44
CIL-K1040;***INACTIVO***;62504,2;53033,61
CIL-K223;Chasis cilindro para bala K223;107142,86;90915,97
CIL-K6654;Chasis cilindro para bala K6654;58932,77;50000
CIL-K726-232-LL;Cilindro de colgar 2x32W. Incluye Balasto y Bombillos.;221588,23;188016,81
CIL-KIT-EM-MESSINA;Cilindro para Kit de emergencia de luminaria MESSINA.;41619,71;35313,7
CIL-PAR30;cilindro de sobreponer  PAR30;50000;42428,57
CIL-PAR30-RC-BK;Cilindro de sobreponer recesado para bombilla PAR30. Color Negro.;116075,63;98487,39
CIL-PAR38-RC-25X200B;Cilindro de sobreponer recesado para bombilla PAR38. Color Negro;53571,43;45462,18
CIL-PD;Chasis Cilindro de pared doble.;101789,92;86369,75
CIL0008;Cinta LED 50W, 10W/m, Rollo Por 5m de Longitud, IP20, 4000K. (DRITE);377210,08;320058,82
CIL00080832020CA;Cinta LED 40W. 100lm/m. Rollo Por 5 metros de Longitud. IP20. 4.000?K.;359256,7;304823,86
CIL0013S10061267CA;Cinta LED Ne? Flex. Rollo 5 metros. 10W/m. 4.000?K. IP67.;593003,13;503154,17
CIL150MH;Cilindro metal halide 150W. 208/220V.;700184,87;594092,44
CIL22161428920AM;Cinta LED SMD 2216 280LED/M;66302,52;56252,1
CIL242-LL;Cilindro fluorescente de 2x42W. 120V. Incl. Bombillas.;256016,81;217226,89
CIL28350406020AM;Cinta LED 24W, 4.8 w/m, Rollo por 5m de Longitud, IP20, 3000K. 4.8 w/m;243991,6;207025,21
CIL28350406020AM-1M;Cinta LED 24W, 4.8 w/m, 1m de Longitud, IP20, 3000K. 4.8 w/m. (DRITE);48798,32;41411,76
CIL28350406420AM;Cinta LED SMD 4.98W/m 64LED/m 150Lm/w IP20 3000?K.;38252,1;32462,18
CIL28350406420CA;Cinta LED 2835040 4.2W/M 4.000?K  x 5m 24V.;177596,64;150689,07
CIL28350606420AM;Cinta LED 33W. 6.6 W/M. IP20. 3.000?K. Rollo 5 metros.;197327,73;167428,57
CIL28350606465AM;Cinta LED SMD 3.000?K. 6.5W/m. 64LED/m. IP65. 145Lm/w. 5 a?s de garant?.;70750;60030,3
CIL28351212020AM;Cinta LED 60W. 12W/M. IP20. 3.000?K.;313109,24;265663,86
CIL28351212820AM;Cinta LED SMD 12.24W. 128LED. 3000?K.;80285,71;68126,05
CIL28351512066VAM;Cinta led 2835, 120 led/m,15W/m 3000K AC 110V. rollo 10mtrs.;393366,07;333765,15
CIL28352424020CA;Cinta LED DRITE 2835240 LED /m 24W/m Tipo de coriente DCFlujo 3.630 lu;91991,6;78050,42
CIL35286BL;Cinta de LED DC 12V. IP65 35x28 6.000?K 4.8W/Mt. x 5m.;51613,44;43789,92
CIL50506AM;Cinta de LED DC 12V. IP65 50x50 3.000?K 14.4W/Mt. x 5m.;114243,7;96932,77
CIL70MH;Cilindro metal halide 70W. 208/220V.;182042,02;154478,99
CILBALED12W-6K-GE;Cilindro de Sobreponer de LED. 12W. 6.000?K. 110-240V. GE.;134789,92;114369,75
CILH-B-11W;Cilindro halogeno .Color blanco.incluye kit 11W;53453,78;45361,34
CILKAMNEG;Cilindro metalico 8x14. Color Negro.;68750;58333,33
CILP-V;Aplique de pared tipo cilindro con vidrio. Max.20W.;49109,24;41672,27
CIN-BANDIT-1/2;"Cinta Bandit de 1/2"".";114865,55;97462,18
CIN040;Cinta led NEONFLEX. 110V. 3000?K.;12755,11;10822,52
CIN090C;Cinta LED 2835 120 LED/Mt 8mm blanco C?ido 14W/Mt. 120VAC. IP20. Corte a 10 cms;20258,11;17188,7
CINTA-AC-112;"Cinta de Acero Inoxidable de 1-1/2"". x Metro.";3907,56;3310,92
CINTA-AIS-3M;Cinta aislante 3M. Super 33;39445,38;33470,59
CINTA-AIS-3M-20M;Cinta aislante super 33+ x 20 mts 3M.;20000;16974,79
CINTA-AISL;Cinta aislante Scotch super 33-3m;15005,36;12731,82
CINTA-AUTOF-600V;Cinta Aislante Autofundente. 6.7M. 600V.;103358,93;87698,48
CINTA-BANDIT-5/8;"Cinta acero inox. ISO de 5/8"".";3394,96;2882,35
CINTA-CABLE;Cinta para imprimir etiqueta cable;56655,46;48067,23
CINTA-COLOR;Cinta Aislante Colores para marcacion.;9272,32;7867,42
CINTA-PAPEL;CINTA PAPEL 5 CM X 75 MTS;11411,76;9680,67
CINTA-TEM;Cinta aislante temflex x 20 mts;10353,57;8784,85
CINTALED-SIGLOXXI-3K;Cinta de LED DC 12V. IP65 50x50 3.000?K 14.4W/Mt. x 1m.;69277,31;58781,51
CIR-PISO2;Suministro e instalaci?.;8113905,22;6884507,79
CIRCE-D-L50-D-3K;***INACTIVO***;261504,2;221890,76
CIRCE-L25-D-3K;***INACTIVO***;187689,08;159268,91
CIRCE-LED22-4K;***INACTIVO***;174630,25;148159,66
CIRCE-LED40-6K;Luminaria de Pared con Acrilico. 1x40W. 110-230V. 6.500?K.;271512,61;230378,15
CIRION-OC4200007562;60% del servicio 4200007562.;18525588,24;15721142,86
CIT-LOFT;CITOFONO TELEF. LOFT;357504,2;303336,13
CJ-FUJI-120;Chasis luminaria lineal curvo.;409588,23;347529,41
CJ005;Caja contador doble hermetica.;39840,34;33806,72
CJ206;Caja 6 circuitos Monofasica Tercol.;33991,6;28840,34
CJ209;Caja 8 circuitos monofasica c/p Tercol.;40344,54;34235,29
CJ212RE;Caja 12 circuitos monofasica C/P 125A RETIE TERCOL TEP112.;103697,48;87983,19
CJ308;Caja 8 circuitos trifasica c/p Tercol.;61126,05;51865,55
CJ315;Caja empalme para intemperie plastica10x10x05cm. Dexon;12815,13;10873,95
CJ412;Caja de empalme 12x12x5 CM C/Tapa P/Suiche Tercol. CE125.;8042,02;6823,53
CJ415;Caja empalme 15x15x10cm Tercol.;5747,9;4873,95
CJ524;Caja Metalica 2x4, galvanizada calibre 20.;1882,35;1596,64
CJ535;Caja fondo madera 30*30*15.;61680,67;52336,13
CJ540;Caja de 40x40 con fondo en madera.;80798,32;68554,62
CJ544;Caja galvanizada 4x4.;2126,05;1806,72
CJ744;Caja Galvanizada 4x4 calibre 24.;5252,1;4462,18
CJ780;Caja galvanizada octagonal calibre 26.;3411,76;2899,16
CJ800;Caja galvanizada octagonal calibre 24;2640,13;2240,11
CJ813;CAJA PLASTICA PP 2X4 BLANCA TERCOL CP2X4;4546,22;3857,14
CJ814RE;Caja Plastica 2x4 policarbonato JG. retie.;6226,89;5285,71
CJ888;Caja plastica octagona Blanca. Tercol.;899,16;764,71
CK223B232EBL4;Cilindro fluorescente blanco. 2x32W. Bal.Elect. Bombillas 4.100?K.;219243,7;186000
CL-21;Aplique fluorescente redondo. Max. 6W.;22882,35;19420,17
CL-22;Aplique fluorescente redondo. Max. 28W.;36159,66;30680,67
CL-2835-3K;Cinta de LED 28/35. 8.5W. 120 LED.;55714,28;47277,31
CL-3528;Cinta de LED 3528 4W  IP20 5.000 K?. 1 Metro.;10201,68;8655,46
CL-3528-3K;Cinta de LED 3528   IP 20 3.000 K?. 1 Metro.;9756,3;8277,31
CL-50-50-27K-GL;Cinta de LED 50/50. IP65. 2.700?K. 12V. Rollo de 5 metros.;77731,09;65957,98
CL-50-50-3K;Cinta de LED 50/50. IP65. 3.000?K. 1 metro.;44647,06;37882,35
CL-50-50-3K-120V-GL;Cinta de LED 50/50. IP20. 3.000?K. 120V. Rollo de 20 metros.;246000;208727,27
CL-50-50-3K-GL;Cinta de LED 50/50. IP65. 3.000?K. 12V. Rollo de 5 metros.;80122,14;67991,6
CL-50-50-3K-IP-120V;Cinta de LED 50/50. IP65. 3.000?K. 120V. Rollo de 20 metros.;333857,14;283272,73
CL-50-50-3K-NW;Cinta de LED 50/50. IP65. 3.000?K. 1 metro.;10723,54;9098,76
CL-50-50-4K;Cinta de LED 50/50. IP65. 4.000?K. 1 metro.;13159,66;11168,07
CL-50-50-4K-120V-GL;Cinta de LED 50/50. IP20. 4.000?K. 120V. Rollo de 20 metros.;246000;208727,27
CL-50-50-4K-GL;Cinta de LED 50/50. IP65. 4.000?K. 12V. Rollo de 5 metros.;82210,08;69747,9
CL-50-50-4K-GL-1M;Cinta de LED 50/50. IP65. 4.000?K. 12V. 1 metro.;17218,49;14613,44
CL-50-50-4K-IP-120V;Cinta de LED 50/50. IP65. 4.000?K. 120V. Rollo de 20 metros.;333857,14;283272,73
CL-50-50-4K-NW;Cinta de LED 50/50. IP65. 4.000?K. 1 metro.;11672,27;9907,56
CL-50-50-6K;Cinta de LED 50/50. IP65. 6.000?K. 1 metro.;12226,89;10369,75
CL-50-50-6K-GL;Cinta de LED 50/50. IP65. 6.500?K. 12V. Rollo de 5 metros.;74285,71;63025,21
CL-50-50-6K-NW;Cinta de LED 50/50. IP65. 6.500?K. 1 metro.;10478,99;8890,76
CL-50-50-AZ-120V-GL;Cinta de LED 50/50. IP20. AZUL. 120V. Rollo de 20 metros.;246000;208727,27
CL-50-50-COB-3K;Cinta de LED COB. IP20. 3.000?K. 12V. Rollo de 5 metros.;75168,07;63781,51
CL-50-50-COB-4K;Cinta de LED COB. IP20. 4.000?K. 12V. Rollo de 5 metros.;75163,89;63775,42
CL-50-50-COB-4K-EYM;Suministro Cinta LED Clinica Vida.;12657563,03;10739747,9
CL-50-50-IP-RGBW-GL;Cinta de LED 50/50. RGBW. IP65. 24V. Rollo de 5 metros.;254647,06;216067,23
CL-50-50-PRO-4K-GL;Cinta de LED 50/50. IP20. 4.000?K. 24V. 4000 Lm/m. Rollo de 5 metros.;285000;241823,53
CL-50-50-PRO-IP-3KGL;Cinta de LED 50/50. IP65. 3.000?K. 24V. 3500 Lm/m. Rollo de 5 metros.;200848,74;170420,17
CL-50-50-PRO-IP-4KGL;Cinta de LED 50/50. IP65. 4.000?K. 24V. 4000 Lm/m. Rollo de 5 metros.;200848,74;170420,17
CL-50-50-RGB;Cinta de LED 50/50. RGB. 1 Metro.;15184,87;12882,35
CL-50-50-RGB-POLI;Luminaria especial Hexagono RGBW de 500 mm cada lado. Incluye driver, controlado;1202794,71;1020553,09
CL-50-50-RGB-POLI2;Luminaria especial hexagono RGBW de 1000mm cada lado. Incluye driver, controlado;1986354,61;1685391,79
CL-50-50-RGBW-GL;Cinta de LED 50/50. RGBW. IP20. 24V. Rollo de 5 metros.;206789,92;175462,18
CL-5050-27K-GL-INT;Cinta LED integrada con driver y perfil de aluminio.;8071319,33;6848386,55
CL-5050-3K-1.50;Cinta de LED incluye Driver y conectores. 1.50 metros.;29512,6;25042,02
CL-5050-3K-10M;Cinta de LED incluye Driver y conectores.  10.00 metros. 3.000?K.;131478,99;111554,62
CL-5050-3K-11M;Cinta de LED incluye Driver y conectores.  11.00 metros. 3.000?K.;137941,18;117042,02
CL-5050-3K-12M;Cinta de LED incluye Driver y conectores.  12.00 metros. 3.000?K.;155470,59;131915,97
CL-5050-3K-13M;Cinta de LED incluye Driver y conectores. 13.00 metros. 3.000?K.;167462,18;142092,44
CL-5050-3K-14M;Cinta de LED incluye Driver y conectores. 14.00 metros. 3.000?K.;179462,18;152268,91
CL-5050-3K-16.5M;Cinta de LED incluye Driver y conectores. 16.50 metros. 3.000?K. 120-2;209453,78;177714,28
CL-5050-3K-16M;Cinta de LED incluye Driver y conectores. 16.00 metros. 3.000?K.;203453,78;172630,25
CL-5050-3K-18M;Cinta de LED incluye Driver y conectores. 18.00 metros. 3.000?K.;211238,63;179232,77
CL-5050-3K-1M;Cinta de LED color 3.000?K. Incluye Driver, conectores y accesorios de;23512,6;19949,58
CL-5050-3K-2.0M;Cinta de LED incluye Driver y conectores.  2.0 metros. 3.000?K. 120V.;35504,2;30126,05
CL-5050-3K-2.5M;Cinta de LED incluye Driver y conectores.  2.5 metros. 3.000?K. 120V.;41504,2;35218,49
CL-5050-3K-20M;Cinta de LED incluye Driver y conectores.  20.00 metros. 3.000?K.;243058,82;206226,89
CL-5050-3K-23M;Cinta de LED incluye Driver y conectores. 23.00 metros. 3.000?K.;281890,76;239184,87
CL-5050-3K-3.5;Cinta de LED color 3.000?K. Incluye Driver, conectores y accesorios de;53504,2;45394,96
CL-5050-3K-3M;Cinta de LED incluye Driver y conectores.  3.00 metros. 3.000?K.;46243,7;39243,7
CL-5050-3K-4M;Cinta de LED incluye Driver y conectores.  4.00 metros. 3.000?K.;57823,53;49058,82
CL-5050-3K-5.5;Cinta de LED color 3.000?K. Incluye Driver, conectores y accesorios de;77495,8;65756,3
CL-5050-3K-5M;Cinta de LED incluye Driver y conectores.  5.00 metros. 3.000?K.;69403,36;58882,35
CL-5050-3K-6.5;Cinta de LED color 3.000?K. Incluye Driver, conectores y accesorios de;89487,39;75932,77
CL-5050-3K-6.5M;Cinta de LED incluye Driver y conectores.  6.50 metros. 3.00;89487,39;75932,77
CL-5050-3K-6M;Cinta de LED incluye Driver y conectores.  6.00 metros. 3.000?K.;80974,79;68705,88
CL-5050-3K-7M;Cinta de LED incluye Driver y conectores. 7.0 metros. 3.000?K.;89957,98;76327,73
CL-5050-3K-8.5;Cinta de LED color 3.000?K. Incluye Driver, conectores y accesorios de;113478,99;96285,71
CL-5050-3K-9M;Cinta de LED incluye Driver y conectores.  9.00 metros. 3.000?K.;115705,88;98176,47
CL-5050-3K-P-2.0M;Cinta de LED incluye driver y conectores.  2.5 metros. 3.000?K. 120V.;53159,66;45100,84
CL-5050-3K-P-2.5M;Cinta de LED incluye driver y conectores.  2.5 metros. 3.000?K. 120V.;63571,43;53932,77
CL-5050-4K-10M;Cinta de LED incluye Driver y conectores.  10.00 metros. 4.000?K.;126848,74;107630,25
CL-5050-4K-12M;Cinta de LED incluye Driver y conectores.  12.00 metros. 4.000?K.;151025,21;128142,86
CL-5050-4K-13M;Cinta de LED incluye Driver y conectores. 13.00 metros. 4.000?K.;168647,06;143092,44
CL-5050-4K-15M;Cinta de LED incluye Driver y conectores.  15.00 metros. 4.000?K.;187285,71;158915,97
CL-5050-4K-19M;Cinta de LED incluye Driver y conectores.  19.00 metros. 4.000?K.;235638,65;199932,77
CL-5050-4K-1M;Cinta de LED color 4.000?K. Incluye Driver, conectores y accesorios de;23605,04;20025,21
CL-5050-4K-2;Cinta de LED incluye Driver y conectores.  2.00 metros. 4.000?K.;35689,07;30285,71
CL-5050-4K-2.0M;Cinta de LED incluye driver y conectores.  2.0 metros. 4.000?K. 120V.;41731,09;35411,76
CL-5050-4K-2.5M;Cinta de LED incluye driver y conectores.  2.5 metros. 4.000?K. 120V.;41731,09;35411,76
CL-5050-4K-3M;Cinta de LED incluye driver y conectores. 3.0 metros. 4.000?K. 120V;47773,11;40537,81
CL-5050-4K-4M;Cinta de LED incluye driver y conectores. 4.0 metros. 4.000?K. 120V;54327,73;46100,84
CL-5050-4K-5M;Cinta de LED incluye driver y conectores. 5.0 metros. 4.000?K. 120V.;66420,17;56352,94
CL-5050-4K-6;Cinta de LED incluye Driver y conectores.  6.00 metros. 4.000?K.;84033,61;71302,52
CL-5050-4K-6M;Cinta de LED incluye driver y conectores.  6.0 metros. 4.000?K. 120V;78504,2;66613,44
CL-5050-4K-7M;Cinta de LED incluye driver y conectores. 7.0 metros. 4.000?K. 120V;90588,23;76865,55
CL-5050-4K-8M;Cinta de LED incluye Driver y conectores.  8.00 metros. 4.000?K.;108210,08;91815,13
CL-5050-4K-P-2.0M;Cinta de LED incluye driver y conectores.  2.0 metros. 4.000?K. 120V.;53336,13;45260,5
CL-5050-4K-P-2.5M;Cinta de LED incluye driver y conectores.  2.5 metros. 4.000?K. 120V.;63798,32;54126,05
CL-5050-6K-2M;Cinta de LED incluye Driver y conectores. 2 metros. 6.000 K?;32462,18;27537,81
CL-5050-6K-3M;Cinta de LED incluye Driver y conectores. 6.000?K. 120V. 3 m;44184,87;37495,8
CL-5050-6K-4M;Cinta de LED incluye Driver y conectores. 6.000?K. 120V. 4 metros.;49546,22;42042,02
CL-5050-6K-9M;Cinta de LED incluye Driver y conectores. 6.000?K. 120V. 9 metros.;104000;88243,7
CL-60X40-B;Canaleta Lisa 2 Div. 60x40 mm. Blanco.;31109,24;26394,96
CL-CAP;Tapa final para cinta de LED CL-50-50.;310,92;260,5
CL-CLIP;Clip para sujetar cinta de LED CL-50-50.;210,08;184,87
CL-CON-120V;Conector para cinta LED 120V.;1317,86;1118,18
CL-CON-I-NW;Conector recto para cinta de LED.;3882,35;3294,12
CL-CON-L-NW;Conector a 90 grados para cinta de LED.;4857,14;4117,65
CL-DIMF-3K-10M;Cinta LED 3.000?K. 120V. Dim fase. Rollo x 10 mts.;58502,68;49638,64
CL-DRIVER;Driver para cinta de LED- 60W 90-264V. Marca Mean Well.;103218,49;87579,83
CL-FLEXOD-12V-3K;Cinta de LED FLEXOD. 12V. 3.000?K. Rollo de 5 metros. Codigo 7014213.;115579,83;98067,23
CL-FLEXOD-12V-4K;Cinta de LED FLEXOD. 12V. 4.000?K. Rollo de 5 metros. Codigo 7014214.;112277,31;95268,91
CL-FLEXOD-12V-6K;Cinta de LED FLEXOD. 12V. 6.500?K. Rollo de 5 metros. Codigo 7014765.;110554,62;93806,72
CL-H;"Conector en ""H"" para cinta de led.";647,06;546,22
CL-KIT-FLEXOD;Kit de accesorios para instalacion cinta Osram LED-FLEXOD. Codigo 7014;21731,09;18436,97
CL-NF-12W-24V;Cinta Ne? flex 12W/m CRI 90 IP67 2400-4000K 25M 24V COLORS;94689,07;80344,54
CL-NF-3K-CA;Cinta Neon Flex (LED) 6 mm, 12 V, 8 W/m, con punto de corte de 2.5 cm;71436,97;60613,44
CL-NF-RGB-CA;Cinta Neon Flex RGB 6mm , 12 V, 8 W/m, con punto de corte de 2.5 cm Ro;232142,86;196974,79
